Time Stamp,10 Torr (AI0),1000 Torr (AI1),0-25% o2 (AI2),1000ppm O2 (AI3),Vac Sol Timer,Gas Sol Timer,O2 Sens Timer,Vac Sol State,Gas Sol State,O2 Sens Pwr
16-06-23,10.152,815.17,0.22,257,0.0,0.0,535.4,0,0,1
16-06-24,10.152,815.12,0.22,257,0.0,0.0,536.5,0,0,1
16-06-25,10.152,815.00,0.22,257,0.0,0.0,537.7,0,0,1
16-06-26,10.152,815.04,0.22,257,0.0,0.0,538.9,0,0,1
16-06-28,10.151,815.04,0.22,257,0.0,0.0,540.0,0,0,1
16-06-29,10.152,815.00,0.23,257,0.0,0.0,541.2,0,0,1
16-06-30,10.151,815.05,0.23,257,0.0,0.0,542.3,0,0,1
16-06-31,10.152,815.05,0.22,257,0.0,0.0,543.5,0,0,1
16-06-32,10.152,815.12,0.22,257,0.0,0.0,544.7,0,0,1
16-06-33,10.151,815.08,0.22,257,0.0,0.0,545.8,0,0,1
16-06-35,10.151,815.09,0.23,257,0.0,0.0,547.0,0,0,1
16-06-36,10.151,815.05,0.23,253,0.0,0.0,548.2,0,0,1
16-06-37,10.152,815.03,0.23,253,0.0,0.0,549.3,0,0,1
16-06-38,10.152,815.00,0.22,252,0.0,0.0,550.5,0,0,1
16-06-39,10.151,815.07,0.22,252,0.0,0.0,551.6,0,0,1
16-06-40,10.152,815.08,0.23,253,0.0,0.0,552.8,0,0,1
16-06-41,10.151,814.99,0.23,253,0.0,0.0,554.0,0,0,1
16-06-43,10.151,814.99,0.23,253,0.0,0.0,555.1,0,0,1
16-06-44,10.152,814.91,0.23,249,0.0,0.0,556.3,0,0,1
16-06-45,10.152,815.01,0.23,249,0.0,0.0,557.5,0,0,1
16-06-46,10.152,815.04,0.23,249,0.0,0.0,558.6,0,0,1
16-06-47,10.152,814.96,0.22,245,0.0,0.0,559.8,0,0,1
16-06-48,10.152,815.00,0.23,245,0.0,0.0,560.9,0,0,1
16-06-50,10.151,814.95,0.22,245,0.0,0.0,562.1,0,0,1
16-06-51,10.151,815.00,0.23,245,0.0,0.0,563.3,0,0,1
16-06-52,10.152,815.01,0.22,241,0.0,0.0,564.4,0,0,1
16-06-53,10.152,814.94,0.22,241,0.0,0.0,565.6,0,0,1
16-06-54,10.152,815.04,0.22,241,0.0,0.0,566.7,0,0,1
16-06-55,10.152,815.03,0.23,241,0.0,0.0,567.9,0,0,1
16-06-57,10.151,815.07,0.22,237,0.0,0.0,569.1,0,0,1
16-06-58,10.152,815.03,0.22,237,0.0,0.0,570.2,0,0,1
16-06-59,10.151,815.01,0.22,237,0.0,0.0,571.4,0,0,1
16-07-00,10.152,815.01,0.22,237,0.0,0.0,572.6,0,0,1
16-07-01,10.152,814.96,0.23,237,0.0,0.0,573.7,0,0,1
16-07-02,10.151,814.95,0.23,237,0.0,0.0,574.9,0,0,1
16-07-04,10.151,814.99,0.23,237,0.0,0.0,576.0,0,0,1
16-07-05,10.152,814.94,0.22,237,0.0,0.0,577.2,0,0,1
16-07-06,10.153,815.04,0.22,237,0.0,0.0,578.4,0,0,1
16-07-07,10.151,815.03,0.23,237,0.0,0.0,579.5,0,0,1
16-07-08,10.152,815.00,0.22,237,0.0,0.0,580.7,0,0,1
16-07-09,10.152,815.01,0.23,237,0.0,0.0,581.9,0,0,1
16-07-11,10.151,815.00,0.22,237,0.0,0.0,583.0,0,0,1
16-07-12,10.152,815.07,0.22,237,0.0,0.0,584.2,0,0,1
16-07-13,10.151,815.03,0.22,233,0.0,0.0,585.3,0,0,1
16-07-14,10.152,815.01,0.22,233,0.0,0.0,586.5,0,0,1
16-07-15,10.151,815.03,0.22,233,0.0,0.0,587.7,0,0,1
16-07-16,10.152,814.99,0.22,233,0.0,0.0,588.8,0,0,1
16-07-18,10.151,815.04,0.23,233,0.0,0.0,590.0,0,0,1
16-07-19,10.151,814.94,0.23,233,0.0,0.0,591.1,0,0,1
16-07-20,10.151,814.90,0.23,229,0.0,0.0,592.3,0,0,1
16-07-21,10.152,814.97,0.22,228,0.0,0.0,593.5,0,0,1
16-07-22,10.152,814.99,0.22,229,0.0,0.0,594.6,0,0,1
16-07-23,10.151,814.90,0.22,228,0.0,0.0,595.8,0,0,1
16-07-24,10.152,815.01,0.23,229,0.0,0.0,597.0,0,0,1
16-07-26,10.152,814.96,0.22,228,0.0,0.0,598.1,0,0,1
16-07-27,10.151,815.08,0.22,225,0.0,0.0,599.3,0,0,1
16-07-28,10.152,815.01,0.22,225,0.0,0.0,600.4,0,0,1
16-07-29,10.152,814.96,0.22,225,0.0,0.0,601.6,0,0,1
16-07-30,10.152,814.97,0.22,225,0.0,0.0,602.8,0,0,1
16-07-31,10.151,814.97,0.22,224,0.0,0.0,603.9,0,0,1
16-07-33,10.152,814.95,0.22,225,0.0,0.0,605.1,0,0,1
16-07-34,10.151,814.92,0.23,224,0.0,0.0,606.3,0,0,1
16-07-35,10.151,814.95,0.22,224,0.0,0.0,607.4,0,0,1
16-07-36,10.152,815.03,0.22,225,0.0,0.0,608.6,0,0,1
16-07-37,10.152,815.03,0.22,225,0.0,0.0,609.7,0,0,1
16-07-38,10.152,815.00,0.23,221,0.0,0.0,610.9,0,0,1
16-07-40,10.152,815.04,0.22,221,0.0,0.0,612.1,0,0,1
16-07-41,10.152,814.97,0.22,220,0.0,0.0,613.2,0,0,1
16-07-42,10.151,815.00,0.23,221,0.0,0.0,614.4,0,0,1
16-07-43,10.152,815.04,0.23,221,0.0,0.0,615.5,0,0,1
16-07-44,10.152,815.00,0.22,221,0.0,0.0,616.7,0,0,1
16-07-45,10.151,814.97,0.22,221,0.0,0.0,617.9,0,0,1
16-07-47,10.152,815.01,0.23,220,0.0,0.0,619.0,0,0,1
16-07-48,10.151,815.00,0.22,221,0.0,0.0,620.2,0,0,1
16-07-49,10.152,814.96,0.22,221,0.0,0.0,621.3,0,0,1
16-07-50,10.151,815.00,0.22,221,0.0,0.0,622.5,0,0,1
16-07-51,10.152,815.04,0.23,221,0.0,0.0,623.7,0,0,1
16-07-52,10.152,815.00,0.22,220,0.0,0.0,624.8,0,0,1
16-07-54,10.152,815.00,0.22,221,0.0,0.0,626.0,0,0,1
16-07-55,10.151,814.99,0.22,221,0.0,0.0,627.2,0,0,1
16-07-56,10.151,815.01,0.22,220,0.0,0.0,628.3,0,0,1
16-07-57,10.152,815.03,0.22,221,0.0,0.0,629.5,0,0,1
16-07-58,10.151,815.09,0.22,220,0.0,0.0,630.7,0,0,1
16-07-59,10.152,814.87,0.22,221,0.0,0.0,631.8,0,0,1
16-08-01,10.152,814.92,0.22,221,0.0,0.0,633.0,0,0,1
16-08-02,10.152,814.94,0.22,221,0.0,0.0,634.1,0,0,1
16-08-03,10.152,814.96,0.23,221,0.0,0.0,635.3,0,0,1
16-08-04,10.151,815.04,0.22,217,0.0,0.0,636.5,0,0,1
16-08-05,10.152,814.96,0.22,217,0.0,0.0,637.6,0,0,1
16-08-06,10.152,815.04,0.22,217,0.0,0.0,638.8,0,0,1
16-08-07,10.151,815.01,0.23,216,0.0,0.0,639.9,0,0,1
16-08-09,10.152,814.90,0.23,216,0.0,0.0,641.1,0,0,1
16-08-10,10.151,815.01,0.22,216,0.0,0.0,642.3,0,0,1
16-08-11,10.152,815.03,0.23,217,0.0,0.0,643.4,0,0,1
16-08-12,10.151,814.95,0.22,213,0.0,0.0,644.6,0,0,1
16-08-13,10.152,815.01,0.22,212,0.0,0.0,645.8,0,0,1
16-08-14,10.152,814.87,0.23,213,0.0,0.0,646.9,0,0,1
16-08-16,10.151,815.05,0.23,212,0.0,0.0,648.1,0,0,1
16-08-17,10.151,814.96,0.22,212,0.0,0.0,649.2,0,0,1
16-08-18,10.152,814.99,0.23,213,0.0,0.0,650.4,0,0,1
16-08-19,10.152,814.97,0.22,212,0.0,0.0,651.6,0,0,1
16-08-20,10.151,814.86,0.23,213,0.0,0.0,652.7,0,0,1
16-08-21,10.151,815.03,0.23,209,0.0,0.0,653.9,0,0,1
16-08-23,10.152,815.07,0.23,209,0.0,0.0,655.0,0,0,1
16-08-24,10.152,814.94,0.22,209,0.0,0.0,656.2,0,0,1
16-08-25,10.152,815.00,0.23,209,0.0,0.0,657.4,0,0,1
16-08-26,10.151,815.01,0.23,205,0.0,0.0,658.5,0,0,1
16-08-27,10.151,815.00,0.22,204,0.0,0.0,659.7,0,0,1
16-08-28,10.152,815.08,0.22,204,0.0,0.0,660.9,0,0,1
16-08-30,10.151,815.10,0.23,205,0.0,0.0,662.0,0,0,1
16-08-31,10.152,814.99,0.22,205,0.0,0.0,663.2,0,0,1
16-08-32,10.151,815.00,0.22,205,0.0,0.0,664.3,0,0,1
16-08-33,10.152,814.99,0.22,201,0.0,0.0,665.5,0,0,1
16-08-34,10.152,815.01,0.23,201,0.0,0.0,666.7,0,0,1
16-08-35,10.151,815.01,0.23,200,0.0,0.0,667.8,0,0,1
16-08-37,10.151,815.08,0.23,200,0.0,0.0,669.0,0,0,1
16-08-38,10.151,815.03,0.22,200,0.0,0.0,670.2,0,0,1
16-08-39,10.152,815.04,0.22,201,0.0,0.0,671.3,0,0,1
16-08-40,10.152,814.97,0.23,201,0.0,0.0,672.5,0,0,1
16-08-41,10.152,814.97,0.23,201,0.0,0.0,673.6,0,0,1
16-08-42,10.152,814.95,0.22,200,0.0,0.0,674.8,0,0,1
16-08-43,10.152,815.04,0.23,201,0.0,0.0,676.0,0,0,1
16-08-45,10.152,815.01,0.22,201,0.0,0.0,677.1,0,0,1
16-08-46,10.152,815.17,0.22,202,0.0,0.0,678.3,0,0,1
16-08-47,10.152,814.96,0.22,200,0.0,0.0,679.5,0,0,1
16-08-48,10.152,814.99,0.23,201,0.0,0.0,680.6,0,0,1
