Time Stamp,10 Torr (AI0),1000 Torr (AI1),0-25% o2 (AI2),1000ppm O2 (AI3),Vac Sol Timer,Gas Sol Timer,O2 Sens Timer,Vac Sol State,Gas Sol State,O2 Sens Pwr
13-46-10,10.153,701.64,-6.13,-88,0.0,25.8,5.8,0,1,1
13-46-15,10.151,543.28,-6.13,-88,1.0,0.0,11.6,1,0,1
13-46-21,10.151,345.81,-6.14,-88,0.0,1.4,17.4,0,1,1
13-46-27,10.151,464.32,-6.13,-88,0.0,7.2,23.2,0,1,1
13-46-33,10.151,547.84,-6.14,-88,0.0,13.0,29.0,0,1,1
13-46-39,10.151,621.30,-6.14,-88,0.0,18.8,34.8,0,1,1
13-46-44,10.151,689.21,-6.14,-87,0.0,24.6,40.6,0,1,1
13-46-50,10.151,753.03,-6.14,-89,0.0,30.4,46.4,1,0,1
13-46-56,10.152,312.52,-6.14,-88,0.0,0.5,52.3,0,1,1
13-47-02,10.151,448.04,-6.14,-87,0.0,6.3,58.1,0,1,1
13-47-08,10.151,534.35,-6.13,-88,0.0,12.1,63.9,0,1,1
13-47-14,10.152,609.09,-6.13,-88,0.0,17.9,69.7,0,1,1
13-47-19,10.151,678.13,-6.14,-88,0.0,23.7,75.5,0,1,1
13-47-25,10.151,742.75,-6.14,-88,0.0,29.5,81.3,0,1,1
13-47-31,10.151,326.46,-6.14,-88,4.9,0.0,87.1,1,0,1
13-47-37,10.152,431.85,-6.14,-88,0.0,5.3,92.9,0,1,1
13-47-43,10.151,521.71,-6.14,-88,0.0,11.2,98.7,0,1,1
13-47-48,10.151,597.84,-6.13,-88,0.0,17.0,104.6,0,1,1
13-47-54,10.151,667.44,-6.14,-88,0.0,22.8,110.4,0,1,1
13-48-00,10.151,732.86,-6.14,-88,0.0,28.6,116.2,0,1,1
13-48-06,10.151,366.72,-6.14,-88,4.0,0.0,122.0,1,0,1
13-48-12,10.151,414.37,-6.13,-88,0.0,4.3,127.8,0,1,1
13-48-17,10.151,508.82,-6.14,-88,0.0,10.1,133.6,0,1,1
13-48-23,10.151,586.58,-6.14,-88,0.0,15.9,139.4,0,1,1
13-48-29,10.151,657.63,-6.14,-88,0.0,21.7,145.2,0,1,1
13-48-35,10.152,723.41,-6.14,-88,0.0,27.5,151.0,0,1,1
13-48-41,10.150,402.46,-6.14,-88,3.1,0.0,156.8,1,0,1
13-48-46,10.151,399.09,-6.13,-89,0.0,3.6,162.6,0,1,1
13-48-52,10.152,497.66,-6.14,-88,0.0,9.4,168.5,0,1,1
13-48-58,10.151,576.68,-6.13,-89,0.0,15.2,174.3,0,1,1
13-49-04,10.151,648.48,-6.14,-88,0.0,21.0,180.1,0,1,1
13-49-10,10.151,715.33,-6.13,-88,0.0,26.8,185.9,0,1,1
13-49-16,10.151,458.95,-6.14,-88,2.2,0.0,191.7,1,0,1
13-49-21,10.151,378.57,-6.14,-89,0.0,2.6,197.5,0,1,1
13-49-27,10.152,484.40,-6.13,-89,0.0,8.4,203.3,0,1,1
13-49-33,10.151,565.41,-6.14,-89,0.0,14.2,209.1,0,1,1
13-49-39,10.150,637.84,-6.13,-89,0.0,20.0,214.9,0,1,1
13-49-45,10.151,705.67,-6.13,-89,0.0,25.8,220.8,0,1,1
13-49-50,10.151,768.70,-6.13,-89,0.0,31.6,226.6,0,1,1
13-49-56,10.151,826.70,-6.14,-89,0.0,37.4,232.4,0,1,1
13-50-02,10.152,819.07,-6.14,-89,0.0,0.0,0.0,0,0,1
13-50-08,10.152,811.94,-6.14,-89,0.0,0.0,0.0,0,0,1
13-50-14,10.151,808.50,-6.14,65,0.0,0.0,0.0,0,0,1
13-50-19,10.151,807.08,-6.14,207,0.0,0.0,0.0,0,0,1
13-50-25,10.152,806.26,-6.14,375,0.0,0.0,0.0,0,0,1
13-50-31,10.151,805.83,-6.14,454,0.0,0.0,0.0,0,0,1
13-50-37,10.151,805.57,-6.14,450,0.0,0.0,0.0,0,0,1
13-50-43,10.151,805.69,-6.13,446,0.0,0.0,0.0,0,0,1
13-50-48,10.152,805.64,-6.14,442,0.0,0.0,0.0,0,0,1
13-50-54,10.152,805.40,-6.13,438,0.0,0.0,0.0,0,0,1
13-51-00,10.152,805.40,-6.14,437,0.0,0.0,0.0,0,0,1
13-51-06,10.151,805.36,-6.14,434,0.0,0.0,0.0,0,0,1
13-51-12,10.152,805.51,-6.13,434,0.0,0.0,0.0,0,0,1
13-51-17,10.151,805.38,-6.14,426,0.0,0.0,0.0,0,0,1
13-51-23,10.151,407.48,-6.13,430,4.5,0.0,0.0,1,0,1
13-51-29,10.151,396.87,-6.14,458,0.0,3.3,0.0,0,1,1
13-51-35,10.151,498.24,-6.13,478,0.0,9.1,0.0,0,1,1
13-51-41,10.151,577.81,-6.14,478,0.0,14.9,0.0,0,1,1
13-51-47,10.151,649.96,-6.14,434,0.0,20.7,0.0,0,1,1
13-51-52,10.151,717.06,-6.13,373,0.0,26.5,0.0,0,1,1
13-51-58,10.152,450.42,-6.13,306,2.3,0.0,0.0,1,0,1
13-52-04,10.151,382.00,-6.14,297,0.0,2.8,0.0,0,1,1
13-52-10,10.151,486.77,-6.13,297,0.0,8.6,0.0,0,1,1
13-52-16,10.152,567.56,-6.14,302,0.0,14.4,0.0,0,1,1
13-52-21,10.152,640.13,-6.14,266,0.0,20.2,0.0,0,1,1
13-52-27,10.151,707.97,-6.14,229,0.0,26.0,0.0,0,1,1
13-52-33,10.151,502.01,-6.13,189,1.5,0.0,0.0,1,0,1
13-52-39,10.151,362.96,-6.14,181,0.0,2.0,0.0,0,1,1
13-52-45,10.152,475.27,-6.13,189,0.0,7.8,0.0,0,1,1
13-52-50,10.152,557.76,-6.14,193,0.0,13.6,0.0,0,1,1
13-52-56,10.151,631.65,-6.13,173,0.0,19.4,0.0,0,1,1
13-53-02,10.151,699.59,-6.14,144,0.0,25.2,0.0,0,1,1
13-53-08,10.151,544.58,-6.13,120,1.0,0.0,0.0,1,0,1
13-53-14,10.151,346.06,-6.13,117,0.0,1.4,0.0,0,1,1
13-53-19,10.151,465.57,-6.14,120,0.0,7.2,0.0,0,1,1
13-53-25,10.151,549.88,-6.14,125,0.0,13.0,0.0,0,1,1
13-53-31,10.150,624.15,-6.13,112,0.0,18.8,0.0,0,1,1
13-53-37,10.152,693.03,-6.13,92,0.0,24.6,0.0,0,1,1
13-53-43,10.151,662.33,-6.14,80,0.2,0.0,0.0,1,0,1
13-53-49,10.151,320.65,-6.13,72,0.0,0.6,0.0,0,1,1
13-53-54,10.151,453.76,-6.14,76,0.0,6.4,0.0,0,1,1
13-54-00,10.151,540.36,-6.14,76,0.0,12.2,0.0,0,1,1
13-54-06,10.151,615.91,-6.14,76,0.0,18.0,0.0,0,1,1
13-54-12,10.150,685.40,-6.14,72,0.0,23.8,0.0,0,1,1
13-54-18,10.151,750.39,-6.14,64,0.0,29.6,0.0,0,1,1
13-54-23,10.152,810.36,-6.13,52,0.0,35.4,0.0,0,1,1
13-54-29,10.151,821.78,-6.14,44,0.0,0.0,0.0,0,0,1
13-54-35,10.151,812.39,-6.13,36,0.0,0.0,0.0,0,0,1
13-54-41,10.151,808.52,-6.13,36,0.0,0.0,0.0,0,0,1
13-54-47,10.150,806.70,-6.14,32,0.0,0.0,0.0,0,0,1
13-54-52,10.152,805.73,-6.14,32,0.0,0.0,0.0,0,0,1
13-54-58,10.151,372.48,-6.14,31,5.3,0.0,0.0,1,0,1
13-55-04,10.151,414.60,-6.13,32,0.0,4.1,0.0,0,1,1
13-55-10,10.152,511.31,-6.14,36,0.0,9.9,0.0,0,1,1
13-55-16,10.151,590.04,-6.13,36,0.0,15.7,0.0,0,1,1
13-55-22,10.151,661.98,-6.13,36,0.0,21.5,0.0,0,1,1
13-55-27,10.152,728.73,-6.14,28,0.0,27.3,0.0,0,1,1
13-55-33,10.151,385.45,-6.14,24,3.5,0.0,0.0,1,0,1
13-55-39,10.151,408.64,-6.14,20,0.0,4.0,0.0,0,1,1
13-55-45,10.151,505.87,-6.13,20,0.0,9.8,0.0,0,1,1
13-55-51,10.151,584.56,-6.13,20,0.0,15.6,0.0,0,1,1
13-55-56,10.151,657.10,-6.14,20,0.0,21.4,0.0,0,1,1
13-56-02,10.151,724.14,-6.14,20,0.0,27.2,0.0,0,1,1
13-56-08,10.151,786.38,-6.13,20,0.0,33.0,0.0,0,1,1
13-56-14,10.151,829.16,-6.14,20,0.0,0.0,0.0,0,0,1
13-56-20,10.150,814.56,-6.14,16,0.0,0.0,0.0,0,0,1
13-56-25,10.151,808.98,-6.14,11,0.0,0.0,0.0,0,0,1
13-56-31,10.151,806.25,-6.14,12,0.0,0.0,0.0,0,0,1
13-56-37,10.151,804.99,-6.14,12,0.0,0.0,0.0,0,0,1
13-56-43,10.151,804.40,-6.14,12,0.0,0.0,0.0,0,0,1
13-56-49,10.151,804.06,-6.14,12,0.0,0.0,0.0,0,0,1
13-56-54,10.152,804.04,-6.13,12,0.0,0.0,0.0,0,0,1
13-57-00,10.151,804.04,-6.14,12,0.0,0.0,0.0,0,0,1
13-57-06,10.151,803.78,-6.14,12,0.0,0.0,0.0,0,0,1
13-57-12,10.152,803.92,-6.13,12,0.0,0.0,0.0,0,0,1
13-57-18,10.152,803.80,-6.14,11,0.0,0.0,0.0,0,0,1
13-57-24,10.151,803.75,-6.14,11,0.0,0.0,0.0,0,0,1
13-57-29,10.151,803.70,-6.14,11,0.0,0.0,0.0,0,0,1
13-57-35,10.151,803.69,-6.14,12,0.0,0.0,0.0,0,0,1
13-57-41,10.152,803.96,-6.13,12,0.0,0.0,0.0,0,0,1
13-57-47,10.151,803.79,-6.13,12,0.0,0.0,0.0,0,0,1
13-57-53,10.151,803.74,-6.14,16,0.0,0.0,0.0,0,0,1
13-57-58,10.151,803.82,-6.14,16,0.0,0.0,0.0,0,0,1
13-58-04,10.151,803.83,-6.14,15,0.0,0.0,0.0,0,0,1
13-58-10,10.152,803.78,-6.14,16,0.0,0.0,0.0,0,0,1
13-58-16,10.150,803.63,-6.13,19,0.0,0.0,0.0,0,0,1
13-58-22,10.152,803.63,-6.13,19,0.0,0.0,0.0,0,0,1
13-58-27,10.151,803.52,-6.14,19,0.0,0.0,0.0,0,0,1
13-58-33,10.151,803.62,-6.14,19,0.0,0.0,0.0,0,0,1
13-58-39,10.151,803.70,-6.14,20,0.0,0.0,0.0,0,0,1
13-58-45,10.151,803.67,-6.14,20,0.0,0.0,0.0,0,0,1
13-58-51,10.151,803.58,-6.13,20,0.0,0.0,0.0,0,0,1
13-58-56,10.151,803.50,-6.14,19,0.0,0.0,0.0,0,0,1
13-59-02,10.151,803.56,-6.14,19,0.0,0.0,0.0,0,0,1
13-59-08,10.151,803.63,-6.13,20,0.0,0.0,0.0,0,0,1
13-59-14,10.151,803.63,-6.14,19,0.0,0.0,0.0,0,0,1
13-59-20,10.151,803.52,-6.13,19,0.0,0.0,0.0,0,0,1
13-59-26,10.151,803.57,-6.14,20,0.0,0.0,0.0,0,0,1
13-59-31,10.152,803.62,-6.14,20,0.0,0.0,0.0,0,0,1
13-59-37,10.151,803.61,-6.14,20,0.0,0.0,0.0,0,0,1
13-59-43,10.151,803.54,-6.14,19,0.0,0.0,0.0,0,0,1
13-59-49,10.152,803.56,-6.14,20,0.0,0.0,0.0,0,0,1
13-59-55,10.151,803.52,-6.14,19,0.0,0.0,0.0,0,0,1
14-00-00,10.151,803.62,-6.13,19,0.0,0.0,0.0,0,0,1
14-02-20,10.151,803.37,-6.14,19,0.0,0.0,0.0,0,0,1
15-14-25,10.151,771.36,-6.14,-246,0.0,0.0,0.0,0,0,0
15-14-31,10.151,771.33,-6.13,-246,0.0,0.0,0.0,0,0,0
15-14-37,10.151,593.94,-6.13,-246,1.5,0.0,0.0,1,0,0
15-14-43,10.151,302.56,-6.14,-246,0.0,0.3,0.0,0,1,0
15-14-48,10.151,429.46,-6.14,-246,0.0,6.2,0.0,0,1,0
15-14-54,10.151,526.01,-6.14,-246,0.0,12.0,0.0,0,1,0
15-15-00,10.151,612.36,-6.14,-246,0.0,17.8,0.0,0,1,0
15-15-06,10.151,690.42,-6.14,-246,0.0,23.6,0.0,0,1,0
15-15-12,10.151,573.18,-6.13,-246,0.8,0.0,0.0,1,0,0
15-15-18,10.150,329.04,-6.13,-246,0.0,1.2,0.0,0,1,0
15-15-23,10.151,451.06,-6.14,-246,0.0,7.0,0.0,0,1,0
15-15-29,10.151,546.37,-6.13,-246,0.0,12.8,0.0,0,1,0
15-15-35,10.151,631.72,-6.14,-246,0.0,18.6,0.0,0,1,0
15-15-41,10.151,707.91,-6.14,-246,0.0,24.4,0.0,0,1,0
15-15-47,10.151,478.31,-6.13,-246,2.0,0.0,0.0,1,0,0
15-15-52,10.151,365.47,-6.14,-246,0.0,2.4,0.0,0,1,0
15-15-58,10.151,478.42,-6.14,-246,0.0,8.2,0.0,0,1,0
15-16-04,10.151,569.54,-6.14,-246,0.0,14.1,0.0,0,1,0
15-16-10,10.152,649.61,-6.13,-246,0.0,19.9,0.0,0,1,0
15-16-16,10.151,723.10,-6.13,-246,0.0,25.7,0.0,0,1,0
15-16-21,10.151,401.57,-6.13,-246,3.3,0.0,0.0,1,0,0
15-16-27,10.152,399.05,-6.13,-246,0.0,3.6,0.0,0,1,0
15-16-33,10.151,503.83,-6.13,-246,0.0,9.4,0.0,0,1,0
15-16-39,10.151,589.89,-6.14,-246,0.0,15.2,0.0,0,1,0
15-16-45,10.151,667.63,-6.14,-246,0.0,21.0,0.0,0,1,0
15-16-50,10.151,740.29,-6.14,-246,0.0,26.8,0.0,0,1,0
15-16-56,10.151,335.17,-6.13,-246,4.6,0.0,0.0,1,0,0
15-17-02,10.151,430.95,-6.14,-246,0.0,5.1,0.0,0,1,0
15-17-08,10.151,528.58,-6.14,-246,0.0,10.9,0.0,0,1,0
15-17-14,10.151,611.42,-6.13,-246,0.0,16.7,0.0,0,1,0
15-17-20,10.151,688.02,-6.14,-246,0.0,22.5,0.0,0,1,0
15-17-25,10.151,589.23,-6.13,-246,0.5,0.0,0.0,1,0,0
15-17-31,10.152,330.00,-6.13,-246,0.0,0.9,0.0,0,1,0
15-17-37,10.151,462.85,-6.13,-246,0.0,6.7,0.0,0,1,0
15-17-43,10.151,554.29,-6.14,-246,0.0,12.6,0.0,0,1,0
15-17-49,10.152,634.80,-6.13,-246,0.0,18.4,0.0,0,1,0
15-17-54,10.152,709.66,-6.13,-246,0.0,24.2,0.0,0,1,0
15-18-00,10.152,461.56,-6.13,-246,2.2,0.0,0.0,1,0,0
15-18-06,10.152,379.78,-6.14,-246,0.0,2.6,0.0,0,1,0
15-18-12,10.152,491.90,-6.13,-246,0.0,8.4,0.0,0,1,0
15-18-18,10.152,579.25,-6.14,-246,0.0,14.2,0.0,0,1,0
15-18-23,10.152,657.69,-6.13,-246,0.0,20.0,0.0,0,1,0
15-18-29,10.150,731.26,-6.14,-246,0.0,25.8,0.0,0,1,0
15-18-35,10.151,363.32,-6.14,-246,3.9,0.0,0.0,1,0,0
15-18-41,10.152,420.85,-6.14,-246,0.0,4.4,0.0,0,1,0
15-18-47,10.152,521.09,-6.14,-246,0.0,10.2,0.0,0,1,0
15-18-52,10.151,604.74,-6.14,-246,0.0,16.0,0.0,0,1,0
15-18-58,10.151,681.55,-6.14,-246,0.0,21.8,0.0,0,1,0
15-19-04,10.151,753.35,-6.14,-246,0.0,27.6,0.0,1,0,0
15-19-10,10.152,312.04,-6.13,-246,0.0,0.5,0.0,0,1,0
15-19-16,10.152,455.82,-6.14,-246,0.0,6.3,0.0,0,1,0
15-19-21,10.152,548.63,-6.14,-246,0.0,12.1,0.0,0,1,0
15-19-27,10.151,629.79,-6.14,-246,0.0,17.9,0.0,0,1,0
15-19-33,10.151,705.31,-6.13,-246,0.0,23.7,0.0,0,1,0
15-19-39,10.151,484.40,-6.14,-246,1.9,0.0,0.0,1,0,0
15-19-45,10.152,371.78,-6.13,-246,0.0,2.2,0.0,0,1,0
15-19-51,10.152,487.46,-6.13,-246,0.0,8.0,0.0,0,1,0
15-19-56,10.152,575.59,-6.13,-246,0.0,13.8,0.0,0,1,0
15-20-02,10.151,654.58,-6.14,-246,0.0,19.6,0.0,0,1,0
15-20-08,10.151,728.44,-6.13,-246,0.0,25.4,0.0,0,1,0
15-20-14,10.152,382.20,-6.13,-246,3.6,0.0,0.0,1,0,0
15-20-20,10.152,414.25,-6.14,-246,0.0,4.1,0.0,0,1,0
15-20-25,10.152,517.26,-6.13,-246,0.0,9.9,0.0,0,1,0
15-20-31,10.151,601.31,-6.13,-246,0.0,15.7,0.0,0,1,0
15-20-37,10.150,678.70,-6.14,-246,0.0,21.5,0.0,0,1,0
15-20-43,10.151,750.93,-6.14,-246,0.0,27.3,0.0,0,1,0
15-20-49,10.152,304.14,-6.13,-246,0.0,0.2,0.0,0,1,0
15-20-54,10.152,452.77,-6.14,-246,0.0,6.0,0.0,0,1,0
15-21-00,10.152,546.83,-6.14,-246,0.0,11.8,0.0,0,1,0
15-21-06,10.151,628.48,-6.13,-246,0.0,17.6,0.0,0,1,0
15-21-12,10.152,704.22,-6.13,-246,0.0,23.4,0.0,0,1,0
15-21-22,10.152,325.54,-6.13,-89,0.0,0.7,5.7,0,1,1
15-21-28,10.151,463.19,-6.13,-89,0.0,6.5,11.6,0,1,1
15-21-34,10.151,555.35,-6.13,-89,0.0,12.3,17.4,0,1,1
15-21-39,10.151,636.40,-6.14,-89,0.0,18.1,23.2,0,1,1
15-21-45,10.152,712.00,-6.13,-89,0.0,23.9,29.0,0,1,1
15-21-51,10.152,448.77,-6.14,-89,2.3,0.0,34.8,1,0,1
15-21-57,10.152,387.71,-6.13,-89,0.0,2.8,40.6,0,1,1
15-22-03,10.152,498.69,-6.14,-89,0.0,8.6,46.4,0,1,1
15-22-08,10.152,585.43,-6.13,-89,0.0,14.4,52.2,0,1,1
15-22-14,10.151,664.32,-6.14,-89,0.0,20.2,58.0,0,1,1
15-22-20,10.151,737.83,-6.14,-89,0.0,26.0,63.8,0,1,1
15-22-26,10.151,347.63,-6.13,-89,4.4,0.0,69.7,1,0,1
15-22-32,10.151,431.25,-6.13,-89,0.0,4.8,75.5,0,1,1
15-22-37,10.152,530.33,-6.13,-89,0.0,10.6,81.3,0,1,1
15-22-43,10.152,613.55,-6.14,-90,0.0,16.4,87.1,0,1,1
15-22-49,10.152,690.69,-6.14,-89,0.0,22.2,92.9,0,1,1
15-22-55,10.152,557.99,-6.14,-89,0.8,0.0,98.7,1,0,1
15-23-01,10.152,343.11,-6.13,-89,0.0,1.3,104.5,0,1,1
15-23-06,10.152,472.01,-6.13,-89,0.0,7.1,110.3,0,1,1
15-23-12,10.151,562.92,-6.14,-90,0.0,12.9,116.1,0,1,1
15-23-18,10.151,643.68,-6.14,-89,0.0,18.7,122.0,0,1,1
15-23-24,10.152,718.51,-6.14,-89,0.0,24.5,127.8,0,1,1
15-23-30,10.152,408.18,-6.14,-89,3.1,0.0,133.6,1,0,1
15-23-36,10.152,403.07,-6.14,-89,0.0,3.5,139.4,0,1,1
15-23-41,10.151,509.49,-6.14,-90,0.0,9.3,145.2,0,1,1
15-23-47,10.151,595.09,-6.13,-90,0.0,15.1,151.0,0,1,1
15-23-53,10.152,673.58,-6.14,-89,0.0,20.9,156.8,0,1,1
15-23-59,10.151,746.79,-6.13,-89,0.0,26.7,162.6,0,1,1
15-24-05,10.152,320.67,-6.14,-90,5.1,0.0,168.4,1,0,1
15-24-10,10.151,446.04,-6.14,-89,0.0,5.6,174.2,0,1,1
15-24-16,10.152,542.34,-6.14,-89,0.0,11.4,180.1,0,1,1
15-24-22,10.152,624.90,-6.14,-90,0.0,17.2,185.9,0,1,1
15-24-28,10.152,701.55,-6.14,-89,0.0,23.0,191.7,0,1,1
15-24-34,10.151,503.41,-6.14,-90,1.5,0.0,197.5,1,0,1
15-24-39,10.152,366.31,-6.14,-89,0.0,2.0,203.3,0,1,1
15-24-45,10.152,486.04,-6.13,-90,0.0,7.8,209.1,0,1,1
15-24-51,10.151,575.30,-6.13,-89,0.0,13.6,214.9,0,1,1
15-24-57,10.152,655.38,-6.14,-89,0.0,19.4,220.7,0,1,1
15-25-03,10.152,729.85,-6.14,-90,0.0,25.2,226.5,0,1,1
15-25-09,10.152,374.16,-6.14,-90,3.8,0.0,232.4,1,0,1
15-25-14,10.151,419.98,-6.14,-89,0.0,4.2,238.2,0,1,1
15-25-20,10.152,521.96,-6.14,-90,0.0,10.0,244.0,0,1,1
15-25-26,10.151,606.46,-6.13,68,0.0,15.8,249.8,0,1,1
15-25-32,10.153,684.27,-6.14,201,0.0,21.6,255.6,0,1,1
15-25-38,10.152,696.31,-6.14,333,0.2,0.0,261.4,1,0,1
15-25-43,10.152,321.82,-6.14,389,0.0,0.6,267.2,0,1,1
15-25-49,10.151,462.31,-6.14,397,0.0,6.4,273.0,0,1,1
15-25-55,10.152,555.27,-6.13,413,0.0,12.2,278.8,0,1,1
15-26-01,10.151,636.70,-6.14,376,0.0,18.0,284.6,0,1,1
15-26-07,10.153,712.64,-6.14,316,0.0,23.8,290.4,0,1,1
15-26-12,10.151,450.06,-6.14,264,2.3,0.0,296.2,1,0,1
15-26-18,10.150,375.84,-6.14,261,0.0,2.6,302.0,0,1,1
15-26-24,10.151,489.00,-6.14,272,0.0,8.4,307.8,0,1,1
15-26-30,10.151,576.97,-6.13,273,0.0,14.2,313.6,0,1,1
15-26-36,10.152,656.72,-6.13,237,0.0,19.9,319.4,0,1,1
15-26-41,10.151,731.21,-6.14,196,0.0,25.7,325.1,0,1,1
15-26-47,10.152,369.87,-6.14,172,3.9,0.0,330.9,1,0,1
15-26-53,10.151,421.85,-6.14,172,0.0,4.3,336.7,0,1,1
15-26-59,10.152,523.87,-6.13,180,0.0,10.1,342.5,0,1,1
15-27-04,10.152,608.58,-6.14,172,0.0,15.9,348.3,0,1,1
15-27-10,10.151,686.49,-6.14,152,0.0,21.7,354.1,0,1,1
15-27-16,10.151,592.05,-6.14,124,0.5,0.0,359.9,1,0,1
